,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,target_host,q_func_value
826,0.6859943977591036,827,140,"Exploit: target=(4, 4), cost=3.00, prob=0.60, req_access=USER, os=windows, service=smtp, access=1",-3.0,0.0,0.99,-837,1.0,"1, 0","[-0.001 -0.001  0.     0.    -0.003  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.099  0.    -0.001 -0.001  0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.    -0.001  0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001 -0.001 -0.001  0.     0.     0.
  0.     0.     0.     0.     0.    -0.001  0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.002  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001 -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.002  0.     0.     0.     0.     0.     0.     0.     0.
 -0.003 -0.001  0.     0.     0.    -0.001  0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
827,0.6856142456982793,828,34,"PrivilegeEscalation: target=(3, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-838,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
828,0.685234093637455,829,167,"PrivilegeEscalation: target=(5, 1), cost=1.00, prob=1.00, req_access=USER, os=windows, process=schtask, access=2",-1.0,0.0,0.99,-839,0.6,"4, 4","[-0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.003  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.    -0.002
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    -0.002  0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.    -0.002  0.     0.     0.
  0.     0.   ]"
829,0.6848539415766306,830,64,"Exploit: target=(3, 3), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-840,0.6,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
830,0.6844737895158064,831,110,"SubnetScan: target=(4, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-841,1.0,"1, 0","[-0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.003  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.    -0.002
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    -0.002  0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.    -0.002  0.     0.     0.
  0.     0.   ]"
831,0.684093637454982,832,153,"PrivilegeEscalation: target=(5, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-842,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
832,0.6837134853941577,833,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-843,1.0,"1, 0","[-0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.003  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.    -0.002
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.    -0.002  0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.    -0.002  0.     0.     0.
  0.     0.   ]"
833,0.6833333333333333,834,81,"PrivilegeEscalation: target=(3, 4), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-844,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
834,0.682953181272509,835,127,"Exploit: target=(4, 3), cost=2.00, prob=0.30, req_access=USER, os=linux, service=samba, access=2",-2.0,0.0,0.99,-845,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
835,0.6825730292116847,836,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-846,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
836,0.6821928771508603,837,41,"Exploit: target=(3, 1), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=2",-1.0,0.0,0.99,-847,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
837,0.6818127250900361,838,9,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-848,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
838,0.6814325730292117,839,67,"Exploit: target=(3, 3), cost=2.00, prob=0.30, req_access=USER, os=linux, service=samba, access=2",-2.0,0.0,0.99,-849,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
839,0.6810524209683874,840,148,"Exploit: target=(5, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-850,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
840,0.680672268907563,841,89,"Exploit: target=(4, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=2",-1.0,0.0,0.99,-851,1.0,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
841,0.6802921168467387,842,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-853,0.9,"3, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
842,0.6799119647859144,843,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-854,0.6,"1, 0","[-0.001    -0.001999 -0.001    -0.001    -0.003    -0.001    -0.002
 -0.002    -0.003    -0.001    -0.001    -0.001    -0.001    -0.001999
  0.       -0.001     0.        0.        0.        0.        0.
  0.        0.        0.        0.       -0.001     0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001
 -0.001    -0.001     0.        0.        0.        0.       -0.001999
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.002    -0.005994
  0.        0.       -0.001    -0.001     0.        0.        0.
 -0.001999  0.       -0.001    -0.002    -0.002     0.        0.
  0.        0.        0.       -0.001    -0.001     0.        0.
  0.       -0.003998  0.       -0.003     0.        0.        0.
  0.        0.        0.        0.       -0.003    -0.001999 -0.002
  0.       -0.003    -0.001     0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001999  0.       -0.001     0.       -0.001
 -0.003    -0.001     0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.        0.        0.
 -0.002     0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.002
 -0.008991  0.        0.        0.        0.       -0.001     0.
  0.       -0.003     0.        0.        0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001    -0.003
  0.        0.        0.        0.       -0.001    -0.001    -0.001
 -0.001    -0.001     0.        0.       -0.003     0.        0.
 -0.002     0.        0.        0.        0.       -0.001    -0.001
  0.       -0.001999 -0.005997  0.       -0.002     0.        0.
  0.        0.        0.      ]"
