,td_error,s
4624,-2.999969970264938,-0.0029999699909240007
4625,-0.9999700003000909,-0.0029999699909240007
4626,-0.9999700003000909,-0.0029999699909240007
4627,-0.9999700003000909,-0.0029999699909240007
4628,-0.9999700003000909,-0.0029999699909240007
4629,-0.9999700003000909,-0.0029999699909240007
4630,-0.9999700003000909,-0.0029999699909240007
4631,-0.9999700003000909,-0.0029999699909240007
4632,-0.9999700003000909,-0.0029999699909240007
4633,-0.9999700003000909,-0.0029999699909240007
4634,-0.9999700003000909,-0.003000000026077032
4635,-2.996999999973923,-0.003000000026077032
4636,-1.0029700000258162,0.0
4637,-2.999969999999739,-0.003000000026077032
4638,-2.999969999999739,-0.003000959986820817
4639,-0.9999690400389953,-0.003994004335254431
4640,-2.9979919591755606,-0.003000000026077032
4641,-1.0029560033790768,-0.0010019789915531874
4642,-0.9989720380352809,-0.003997961990535259
4643,-2.9979919591755606,-0.003000957192853093
4644,-1.0029560033790768,-0.0019990000873804092
4645,-0.9989729856303893,-0.003998948261141777
4646,-1.0009580015856772,-0.003000957192853093
4647,-0.9989719993597828,-0.003998948261141777
4648,-0.9989710075012408,-0.003000957192853093
4649,-1.0009580015856772,-0.003000957192853093
4650,-0.9989719993597828,-0.003998948261141777
4651,-1.0009580015856772,-0.0030019471887499094
4652,-0.9989729794557207,-0.003998948261141777
4653,-1.0009570115897803,-0.0030019471887499094
4654,-0.9989729794557207,-0.003998950123786926
4655,-1.000957013433799,-0.003994004335254431
4656,-0.999960010498762,-0.003998950123786926
4657,-0.999960010498762,-0.003998950123786926
4658,-0.999960010498762,-0.003998950123786926
4659,-0.999960010498762,-0.003998990170657635
4660,-1.997980019915849,-0.003998990170657635
4661,-1.0019550642045214,-0.0019990000873804092
4662,-0.9960059956647456,-0.003994004335254431
4663,-1.0009790100390092,0.0
4664,-0.9980009999126196,-0.0019990000873804092
4665,-3.0019790100865067,0.0
4666,-0.9980009999126196,-0.0019990000873804092
4667,-1.0019790100865067,0.0
4668,-0.9980009999126196,-0.0019999900832772255
4669,-2.0019799901824444,0.0
4670,-0.9999800000991672,-0.0019999900832772255
4671,-0.9999800000991672,-0.0019999900832772255
4672,-0.9999800000991672,-0.0019999900832772255
4673,-0.9999800000991672,-0.0019999900832772255
4674,-0.9999800000991672,-0.0019999900832772255
4675,-0.9999800000991672,-0.0020000000949949026
4676,-1.99997999999905,-0.0020000000949949026
4677,-1.99997999999905,-0.0020000000949949026
4678,-1.99997999999905,-0.0020000000949949026
4679,-1.99997999999905,-0.002000979147851467
4680,-1.0019530851440503,-0.002000979147851467
4681,-0.9960059956647456,-0.003994004335254431
4682,-1.0039590002689511,0.0
4683,-1.9979819791857154,-0.003998990170657635
4684,-1.0019530851440503,-0.002000979147851467
4685,-0.9960059956647456,-0.003994994331151247
4686,-1.0039590002689511,0.0
4687,-0.998957123211585,-0.003998990170657635
4688,-0.9979859750252218,-0.003994994331151247
4689,-1.0019540652399883,-0.002000979147851467
4690,-0.9979859750252218,-0.003995983395725489
4691,-1.0019550444139167,-0.002000979147851467
4692,-0.9979849859606476,-0.003995983395725489
4693,-1.0019550444139167,-0.002000979147851467
4694,-0.9979849859606476,-0.003995983395725489
4695,-1.0019580211210997,-0.0020009800791740417
4696,-1.9979819801077245,-0.003998990170657635
4697,-1.001958020189777,-0.0020009800791740417
4698,-1.9979819801077245,-0.003998990170657635
4699,-1.0019550434825941,-0.0020009800791740417
4700,-0.9979849868826569,-0.003996971063315868
4701,-1.001958020189777,-0.0020009800791740417
4702,-1.9979819801077245,-0.003998990170657635
4703,-1.0019550550915302,-0.0020009800791740417
4704,-1.9979819801077245,-0.003999938257038593
4705,-1.0019589587952942,-0.0020009800791740417
4706,-0.999957063095644,-0.003999938257038593
4707,-0.9999600302893668,-0.003996972925961018
4708,-0.9999629659485072,-0.003997961059212685
4709,-0.999958043191582,-0.003999939188361168
4710,-0.9999600203894079,-0.003997962921857834
4711,-0.9999619768746197,-0.003998950123786926
4712,-0.9999590214341878,-0.003999939188361168
4713,-0.999960010498762,-0.003998950123786926
4714,-0.999960010498762,-0.003998950123786926
4715,-0.999960010498762,-0.003998950123786926
4716,-0.999960010498762,-0.003998951055109501
4717,-0.9999609887413681,-0.003998951055109501
4718,-0.9999590223561972,-0.0039999401196837425
4719,-0.9999609896633774,-0.003998951055109501
4720,-0.9999600005988032,-0.0039999401196837425
4721,-0.9999600005988032,-0.0039999401196837425
4722,-0.9999600005988032,-0.0039999401196837425
4723,-0.9999600005988032,-0.0039999401196837425
4724,-0.9999600005988032,-0.0039999401196837425
4725,-0.9999590214248746,-0.0039999401196837425
4726,-0.9999609896633774,-0.003998990170657635
4727,-0.9999600005988032,-0.0039999401196837425
4728,-0.9999590601492674,-0.0039999401196837425
4729,-1.9979819801077245,-0.003998990170657635
4730,-1.001958020189777,-0.0020009800791740417
4731,-1.9979819801077245,-0.003998990170657635
4732,-1.001958020189777,-0.0020009800791740417
4733,-1.9979819801077245,-0.003998990170657635
4734,-1.001958960639313,-0.0020009800791740417
4735,-0.9999600005988032,-0.0039999401196837425
4736,-0.9999590601492674,-0.0039999401196837425
4737,-1.9979819801077245,-0.0039999401196837425
4738,-1.001958960639313,-0.0020009800791740417
4739,-0.9999600005988032,-0.0039999401196837425
4740,-0.9999600005988032,-0.0039999401196837425
4741,-0.9999600005988032,-0.0039999401196837425
4742,-0.9999600005988032,-0.0039999401196837425
4743,-0.9999600005988032,-0.0039999401196837425
4744,-0.9999600005988032,-0.0039999401196837425
4745,-0.9999600005988032,-0.0039999401196837425
4746,-0.9999600005988032,-0.0039999401196837425
4747,-0.9999600005988032,-0.0039999401196837425
4748,-0.9999600005988032,-0.0039999401196837425
4749,-0.996989968828857,-0.0039999401196837425
4750,-1.001958960639313,-0.0020009800791740417
4751,-0.9999600005988032,-0.0039999401196837425
4752,-0.9999600005988032,-0.0039999401196837425
4753,-0.9999600005988032,-0.0039999401196837425
4754,-0.9989600404817611,-0.0039999401196837425
4755,-0.9999600005988032,-0.0039999401196837425
4756,-0.9999600005988032,-0.0039999401196837425
4757,-0.9999600005988032,-0.0039999401196837425
4758,-0.9999600005988032,-0.0039999401196837425
4759,-0.9999600005988032,-0.0039999401196837425
4760,-0.9999600005988032,-0.0039999401196837425
4761,-0.9999600005988032,-0.0039999401196837425
4762,-0.9999600005988032,-0.0039999401196837425
4763,-0.9999600005988032,-0.0039999401196837425
4764,-2.99400300020352,-0.0039999401196837425
4765,-1.003959940718487,0.0
4766,-0.9999600005988032,-0.0039999401196837425
4767,-0.9999600005988032,-0.0039999401196837425
4768,-0.9989600404817611,-0.0039999401196837425
4769,-0.9999600005988032,-0.0039999401196837425
4770,-2.6027475644648077,-0.0039999401196837425
4771,98.6036045882327,0.49400901794433594
4772,-0.9989999999525025,-0.0010000000474974513
4773,-1.0,0.0
4774,-1.0,0.0
4775,-1.0,0.0
4776,-1.0009900000470224,0.0
4777,-0.999989999999525,-0.0010000000474974513
4778,-0.999989999999525,-0.0010000000474974513
4779,-0.9989999999525025,-0.0010000000474974513
4780,-1.0009900000470224,0.0
4781,-0.999989999999525,-0.0010000000474974513
4782,-0.9989999999525025,-0.0010000000474974513
4783,-1.0009900000470224,0.0
4784,-0.9989999999525025,-0.0010000000474974513
4785,-1.0,0.0
4786,-1.0009900000470224,0.0
4787,-0.9989999999525025,-0.0010000000474974513
4788,-3.0,0.0
4789,-1.0009900000470224,0.0
4790,-0.999989999999525,-0.0010000000474974513
4791,-0.999989999999525,-0.0010000000474974513
4792,-0.9989999999525025,-0.0010000000474974513
4793,-1.0,0.0
4794,-1.0009900000470224,0.0
4795,-0.9989999999525025,-0.0010000000474974513
4796,-1.0,0.0
4797,-1.0009900000470224,0.0
4798,-0.9989999999525025,-0.0010000000474974513
4799,-1.0,0.0
4800,-1.0009900000470224,0.0
4801,-0.9989999999525025,-0.0010000000474974513
4802,-2.0,0.0
4803,-1.0,0.0
4804,-1.0,0.0
4805,-1.0,0.0
4806,-1.0009900000470224,0.0
4807,-0.999989999999525,-0.0010000000474974513
4808,-0.9989999999525025,-0.0010000000474974513
4809,-1.0009900000470224,0.0
4810,-0.999989999999525,-0.0010000000474974513
4811,-0.9989999999525025,-0.0010000000474974513
4812,-3.0,0.0
4813,-1.0,0.0
4814,-1.0,0.0
4815,-1.0009900000470224,0.0
4816,-0.9989999999525025,-0.0010000000474974513
4817,-3.0,0.0
4818,-1.0,0.0
4819,-1.0,0.0
4820,-1.0009900000470224,0.0
4821,-0.9989999999525025,-0.0010000000474974513
4822,-2.0,0.0
4823,-1.0,0.0
4824,-1.0,0.0
4825,-3.0,0.0
4826,-1.0,0.0
4827,-2.0,0.0
4828,-1.0,0.0
4829,-1.0,-0.0010000000474974513
4830,-0.999989999999525,-0.0010000000474974513
4831,-0.999989999999525,-0.0010000000474974513
4832,-0.999989999999525,-0.0010000000474974513
4833,-0.999989999999525,-0.0010000000474974513
4834,-0.999989999999525,-0.0010000000474974513
4835,-0.999989999999525,-0.0010000000474974513
4836,-0.9989999999525025,-0.0010000000474974513
4837,-1.0009900000470224,0.0
4838,-0.999989999999525,-0.0010000000474974513
4839,-0.999989999999525,-0.0010000000474974513
4840,-0.999989999999525,-0.0010000000474974513
4841,-0.999989999999525,-0.0010000000474974513
4842,-0.999989999999525,-0.0010000000474974513
4843,-0.9989999999525025,-0.0010000000474974513
4844,-1.0009900000470224,0.0
4845,-0.999989999999525,-0.0010000000474974513
4846,-0.9989999999525025,-0.0010000000474974513
4847,-1.0009900000470224,0.0
4848,-0.999989999999525,-0.0010000000474974513
4849,-0.9989999999525025,-0.0010000000474974513
4850,-1.0009900000470224,0.0
4851,-0.999989999999525,-0.0010000000474974513
4852,-0.999989999999525,-0.0010000000474974513
4853,-0.999989999999525,-0.0010000000474974513
4854,-0.999989999999525,-0.0010000000474974513
4855,-0.999989999999525,-0.0010000000474974513
4856,-0.999989999999525,-0.0010000000474974513
4857,-0.999989999999525,-0.0010000000474974513
4858,-0.999989999999525,-0.0019990000873804092
4859,-1.0009790100390092,-0.0010000000474974513
4860,-0.9999800099991263,-0.0019990000873804092
4861,-0.998990999959642,-0.0019990000873804092
4862,-0.9989999999525025,-0.0010000000474974513
4863,-1.0019790100865067,0.0
4864,-0.9999800099991263,-0.0019990000873804092
4865,-0.9980009999126196,-0.0019990000873804092
4866,-3.0,0.0
4867,-1.0009900000470224,0.0
4868,-1.0009790100390092,-0.0010000000474974513
4869,-0.9980009999126196,-0.0019990000873804092
4870,-1.0,0.0
4871,-3.0,0.0
4872,-1.0,0.0
4873,-2.0,0.0
4874,-1.0019790100865067,0.0
4875,-0.9980009999126196,-0.0019990000873804092
4876,-2.0,0.0
4877,-1.0009900000470224,0.0
4878,-1.0009790100390092,-0.0010000000474974513
4879,-0.9999800099991263,-0.0019990000873804092
4880,-0.9980009999126196,-0.0019990000873804092
4881,-1.0019790100865067,0.0
4882,-0.998990999959642,-0.0019990000873804092
4883,-0.999989999999525,-0.0010000000474974513
4884,-1.0009790100390092,-0.0010000000474974513
4885,-0.9999800099991263,-0.0019990000873804092
4886,-0.9980009999126196,-0.0019990000873804092
4887,-1.0009900000470224,0.0
4888,-0.9989999999525025,-0.0010000000474974513
4889,-1.0009900000470224,0.0
4890,-0.999989999999525,-0.0010000000474974513
4891,-0.999989999999525,-0.0010000000474974513
4892,-1.0009790100390092,-0.0010000000474974513
4893,-1.9989899999520278,-0.0019990000873804092
4894,-1.0009790100390092,-0.0010000000474974513
4895,-0.998990999959642,-0.0019990000873804092
4896,-0.999989999999525,-0.0010000000474974513
4897,-0.9989999999525025,-0.0010000000474974513
4898,-1.0019790100865067,0.0
4899,-0.998990999959642,-0.0019990000873804092
4900,-0.999989999999525,-0.0010000000474974513
4901,-0.999989999999525,-0.0010000000474974513
4902,-0.999989999999525,-0.0010000000474974513
4903,-0.999989999999525,-0.0010000000474974513
4904,-2.996999999973923,-0.0010000000474974513
4905,-1.0019790100865067,0.0
4906,-0.998990999959642,-0.0019990000873804092
4907,-0.999989999999525,-0.0010000000474974513
4908,-0.999989999999525,-0.0010000000474974513
4909,-1.0009790100390092,-0.0010000000474974513
4910,-0.9980009999126196,-0.0019990000873804092
4911,-1.0009900000470224,0.0
4912,-0.9989999999525025,-0.0010000000474974513
4913,-3.0,0.0
4914,-1.0,0.0
4915,-1.0009900000470224,0.0
4916,-0.999989999999525,-0.0010000000474974513
4917,-0.999989999999525,-0.0010000000474974513
4918,-0.999989999999525,-0.0010000000474974513
4919,-0.9989999999525025,-0.0010000000474974513
4920,-2.0,0.0
4921,-1.0019790100865067,0.0
4922,-0.998990999959642,-0.0019990000873804092
4923,-0.999989999999525,-0.0010000000474974513
4924,-0.999989999999525,-0.0010000000474974513
4925,-0.999989999999525,-0.0010000000474974513
4926,-0.999989999999525,-0.0010000000474974513
4927,-0.999989999999525,-0.0010000000474974513
4928,-0.999989999999525,-0.0010000000474974513
4929,-0.999989999999525,-0.0010000000474974513
4930,-0.999989999999525,-0.0010000000474974513
4931,-0.999989999999525,-0.0010009900433942676
4932,-1.0009780200431124,-0.0010009900433942676
4933,-0.99899198005558,-0.0019990000873804092
4934,-1.0009780200431124,-0.0010009900433942676
4935,-0.9999800099991263,-0.0019990000873804092
4936,-0.9980009999126196,-0.0019990000873804092
4937,-1.0009909801429604,0.0
4938,-1.0009780200431124,-0.0010009900433942676
4939,-0.99899198005558,-0.0019990000873804092
4940,-1.0009780200431124,-0.0010009900433942676
4941,-0.99899198005558,-0.0019990000873804092
4942,-1.0009780200431124,-0.0010009900433942676
4943,-0.9999800099991263,-0.0019990000873804092
4944,-0.99899198005558,-0.0019990000873804092
4945,-1.0009780200431124,-0.0010009900433942676
4946,-0.9980009999126196,-0.0019990000873804092
4947,-1.0009909801429604,0.0
4948,-1.0009780200431124,-0.0010009900433942676
4949,-0.99899198005558,-0.0019990000873804092
4950,-1.0009780200431124,-0.0010009900433942676
4951,-0.99899198005558,-0.0019990000873804092
4952,-1.0009780200431124,-0.0019990000873804092
4953,-0.9999790200032295,-0.0019990000873804092
4954,-0.9980009999126196,-0.0019990000873804092
4955,-1.0019790100865067,0.0
4956,-0.9980009999126196,-0.0019999900832772255
4957,-1.0019799901824444,0.0
4958,-0.9999800000991672,-0.0019999900832772255
4959,-0.9999800000991672,-0.0019999900832772255
4960,-0.9999800000991672,-0.0019999900832772255
4961,-0.9999800000991672,-0.0019999900832772255
4962,-0.9999800000991672,-0.0019999900832772255
4963,-0.9999800000991672,-0.0019999900832772255
4964,-0.9999800000991672,-0.0019999900832772255
4965,-0.9999800000991672,-0.0019999900832772255
4966,-0.9999800000991672,-0.0019999900832772255
4967,-0.9999800000991672,-0.0019999900832772255
4968,-0.9999800000991672,-0.0019999900832772255
4969,-0.9999800000991672,-0.0019999900832772255
4970,-0.9999800000991672,-0.0019999900832772255
4971,-0.9989810101874173,-0.0019999900832772255
4972,-0.9999800000991672,-0.0019999900832772255
4973,-0.9999800000991672,-0.0019999900832772255
4974,-0.9999800000991672,-0.0019999900832772255
4975,-0.9999800000991672,-0.0019999900832772255
4976,-0.9999790200032295,-0.0019999900832772255
4977,-0.9980009999126196,-0.0019990000873804092
4978,-3.0,0.0
4979,-1.0019799901824444,0.0
4980,-1.997999999905005,-0.0019999900832772255
4981,-1.0,0.0
4982,-1.0019790100865067,0.0
4983,-0.9980009999126196,-0.0019990000873804092
4984,-2.0,0.0
4985,-1.0019799901824444,0.0
4986,-0.9999800000991672,-0.0019999900832772255
4987,-0.9999790200032295,-0.0019999900832772255
4988,-0.9980009999126196,-0.0019990000873804092
4989,-1.0019790100865067,0.0
4990,-0.9980009999126196,-0.0019990000873804092
4991,-1.0019790100865067,0.0
4992,-0.9980009999126196,-0.0019990000873804092
4993,-1.0019799901824444,0.0
4994,-0.9999790200032295,-0.0019999900832772255
4995,-0.9980009999126196,-0.0019990000873804092
4996,-1.0,0.0
4997,-2.0,0.0
4998,-1.0019799901824444,0.0
4999,-0.9999790200032295,-0.0019999900832772255
5000,-0.9980009999126196,-0.0019990000873804092
5001,-1.0019790100865067,0.0
5002,-0.9980009999126196,-0.0019990000873804092
5003,-1.0019799901824444,0.0
5004,-0.9999790200032295,-0.0019999900832772255
5005,-0.9980009999126196,-0.0019999900832772255
5006,-1.0019799901824444,0.0
5007,-0.9999800000991672,-0.0019999900832772255
5008,-0.9999800000991672,-0.0019999900832772255
5009,-0.9999800000991672,-0.0019999900832772255
5010,-0.9999800000991672,-0.0019999900832772255
5011,-0.9999800000991672,-0.0019999900832772255
5012,-0.9999800000991672,-0.0019999900832772255
5013,-0.9999800000991672,-0.0020000000949949026
5014,-0.9999800100107676,-0.0019999900832772255
5015,-1.99997999999905,-0.0020000000949949026
5016,-1.997999999905005,-0.0020000000949949026
5017,-1.0009780200547538,0.0
5018,-1.997999999905005,-0.0020000000949949026
5019,-1.0019800000940449,0.0
5020,-1.997999999905005,-0.0029970011673867702
5021,-1.0019799901824444,0.0
5022,-1.0009670410724356,-0.0019999900832772255
5023,-0.9970029988326132,-0.0029970011673867702
5024,-1.0029670311557128,0.0
5025,-0.9970029988326132,-0.0029970011673867702
5026,-3.0,0.0
5027,-1.0019799901824444,0.0
5028,-1.0009670410724356,-0.0019999900832772255
5029,-0.9970029988326132,-0.0029970011673867702
5030,-1.0,0.0
5031,-1.0029670311557128,0.0
5032,-0.9970029988326132,-0.0029970011673867702
5033,-2.0,0.0
5034,-2.996999999973923,0.0
5035,-3.0,0.0
5036,-2.0,0.0
5037,-1.0019799901824444,0.0
5038,-1.0009670410724356,-0.0019999900832772255
5039,-0.9970029988326132,-0.0029970011673867702
5040,-1.0019799901824444,0.0
5041,-1.0009670410724356,-0.0019999900832772255
5042,-0.9970029988326132,-0.0029970011673867702
5043,-1.0019799901824444,0.0
5044,-0.9999800000991672,-0.0019999900832772255
5045,-0.9999800000991672,-0.0019999900832772255
5046,-0.9999800000991672,-0.0019999900832772255
5047,-0.9999800000991672,-0.0019999900832772255
5048,-0.9999800000991672,-0.0019999900832772255
5049,-0.9999800000991672,-0.0019999900832772255
5050,-1.997999999905005,-0.0019999900832772255
5051,-1.0019799901824444,0.0
5052,-0.9999800000991672,-0.0019999900832772255
5053,-0.9999800000991672,-0.0019999900832772255
5054,-0.9999800000991672,-0.0019999900832772255
5055,-1.0009660520078614,-0.0019999900832772255
5056,-0.9970029988326132,-0.0029970011673867702
5057,-1.0019799901824444,0.0
5058,-1.0009660520078614,-0.0019999900832772255
5059,-0.9970029988326132,-0.0029970011673867702
5060,-1.0019799901824444,0.0
5061,-0.9999800000991672,-0.0019999900832772255
5062,-0.9999800000991672,-0.0019999900832772255
5063,-0.9999800000991672,-0.0019999900832772255
5064,-0.9999800000991672,-0.0019999900832772255
5065,-0.9999800000991672,-0.0019999900832772255
5066,-0.9999800000991672,-0.0019999900832772255
5067,-0.9999800000991672,-0.0019999900832772255
5068,-0.9999800000991672,-0.0019999900832772255
5069,-0.9999800000991672,-0.0019999900832772255
5070,-0.9999800000991672,-0.0019999900832772255
5071,-0.9999800000991672,-0.0019999900832772255
5072,-0.9999800000991672,-0.0019999900832772255
5073,-0.9999800000991672,-0.0020000000949949026
5074,-2.000967031060718,-0.0020000000949949026
5075,-0.9970029988326132,-0.0029970011673867702
5076,-1.0019800000940449,0.0
5077,-1.997999999905005,-0.0020000000949949026
5078,-1.0019800000940449,0.0
5079,-1.997999999905005,-0.0020000000949949026
5080,-1.0019800000940449,0.0
5081,-1.997999999905005,-0.0020000000949949026
5082,-1.0,0.0
5083,-1.0,0.0
5084,-1.0,0.0
5085,-3.0,0.0
5086,-2.0,0.0
5087,-1.0,0.0
5088,-1.0,0.0
5089,-1.0,0.0
5090,-2.0,0.0
5091,-1.0,0.0
5092,-1.0,0.0
5093,-1.0,0.0
5094,-1.0,0.0
5095,-1.0,0.0
5096,-1.0,0.0
5097,-1.0,0.0
5098,-1.0,0.0
5099,-1.0,0.0
5100,-1.0,0.0
5101,-1.0,0.0
5102,-1.0,0.0
5103,-3.0,0.0
5104,-1.0,0.0
5105,-2.0,0.0
5106,-1.0,0.0
5107,-1.0,0.0
5108,-1.0,0.0
5109,-1.0,0.0
5110,-1.0,0.0
5111,-1.0,0.0
5112,-1.0,0.0
5113,-1.0,0.0
5114,-1.0,0.0
5115,-1.0,0.0
5116,-3.0,0.0
5117,-3.0,0.0
5118,-1.0,0.0
5119,-1.0,0.0
5120,-1.0,0.0
5121,-0.9989999999525025,0.0
5122,-2.0,0.0
5123,-1.0,0.0
5124,-1.0,0.0
5125,-1.0,0.0
5126,-1.0,0.0
5127,-1.0,0.0
5128,-1.0,0.0
5129,-1.0,0.0
5130,-1.0,0.0
5131,-1.0,0.0
5132,-1.0,0.0
5133,-3.0,0.0
5134,-1.0,0.0
5135,-2.0,0.0
5136,-1.0,0.0
5137,-2.0,0.0
5138,-3.0,0.0
5139,-1.0,0.0
5140,-2.0,0.0
5141,-1.0,0.0
5142,-1.0,0.0
5143,-1.0,0.0
5144,-1.0,0.0
5145,-1.0,0.0
5146,-1.0,0.0
5147,-1.0,0.0
5148,-1.0,0.0
5149,-1.0,0.0
5150,-1.0,0.0
5151,-1.0,0.0
5152,-3.0,0.0
5153,-1.0,0.0
5154,-1.0,0.0
5155,-1.0,0.0
5156,-2.0,0.0
5157,-1.0,0.0
5158,-1.0,0.0
5159,-3.0,0.0
5160,-1.0,0.0
5161,-1.0,0.0
5162,-0.9989999999525025,0.0
5163,-1.0,0.0
5164,-3.0,0.0
5165,-1.0,0.0
5166,-1.0,0.0
5167,-1.0,0.0
5168,-1.0,0.0
5169,-1.0,0.0
5170,-1.0,0.0
5171,-3.0,0.0
5172,-1.0,0.0
5173,-1.0,0.0
5174,-1.0,0.0
5175,-2.0,0.0
5176,-1.0,0.0
5177,-1.0,0.0
5178,-1.0,0.0
5179,-1.0,0.0
5180,-1.0,0.0
5181,-1.0,0.0
5182,-1.0,0.0
5183,-1.0,0.0
5184,-1.0,0.0
5185,-1.0,0.0
5186,-0.9989999999525025,0.0
5187,-3.0,0.0
5188,-1.0,0.0
5189,-3.0,0.0
5190,-1.0,0.0
5191,-2.0,0.0
5192,-2.0,0.0
5193,-1.0,0.0
5194,-1.0,0.0
5195,-1.0,0.0
5196,-1.0,0.0
5197,-1.0,0.0
5198,-1.0,0.0
5199,-1.0,0.0
5200,-1.0,0.0
5201,-1.0,0.0
5202,-1.0,0.0
5203,-3.0,0.0
5204,-1.0,0.0
5205,-1.0,0.0
5206,-2.0,0.0
5207,-1.0,0.0
5208,-1.0,0.0
5209,-3.0,0.0
5210,-1.0,0.0
5211,-1.0,0.0
5212,-2.0,0.0
5213,-1.0,0.0
5214,-1.0,0.0
5215,-1.0,0.0
5216,-1.0,0.0
5217,-0.9989999999525025,0.0
5218,-1.0,0.0
5219,-1.0,0.0
5220,-1.0,0.0
5221,-3.0,0.0
5222,-1.0,0.0
5223,-1.0,0.0
5224,-2.0,0.0
5225,-1.0,0.0
5226,-3.0,0.0
5227,-1.0,0.0
5228,-1.0,0.0
5229,-1.0,0.0
5230,-1.0,0.0
5231,-3.0,0.0
5232,-1.0,0.0
5233,-1.0,0.0
5234,-1.0,0.0
5235,-2.0,0.0
5236,-1.0,0.0
5237,-1.0,0.0
5238,-1.0,0.0
5239,-1.0,0.0
5240,-1.0,0.0
5241,-1.0,0.0
5242,-1.0,0.0
5243,-1.0,0.0
5244,-3.0,0.0
5245,-1.0,0.0
5246,-3.0,0.0
5247,-1.0,0.0
5248,-2.0,0.0
5249,-1.0158061851374804,0.0
5250,-1.9998403415642678,-0.01597311906516552
5251,-0.9998402688093484,-0.015974726527929306
5252,-1.9998402527347205,-0.01597905158996582
5253,-0.9998402094841004,-0.01598004437983036
5254,-0.9998401995562016,-0.015981020405888557
5255,-0.999840189795941,-0.01598360575735569
5256,-1.9998401639424266,-0.015983974561095238
5257,-0.9998401602543892,-0.015983980149030685
5258,-0.9998401601985096,-0.015985596925020218
5259,-1.9998401440307498,-0.015985937789082527
5260,-0.9998401406221091,-0.01598595827817917
5261,-0.9998401404172181,-0.015986936166882515
5262,-0.9998401306383311,-0.015986941754817963
5263,-0.9998401305824518,-0.015986941754817963
5264,-0.9998401305824518,-0.015987925231456757
5265,-0.9998401207476855,-0.015987928956747055
5266,-0.9998401207104326,-0.015987934544682503
5267,-0.9998401206545531,-0.015987936407327652
5268,-0.9998401206359266,-0.015988899394869804
5269,-0.9998401110060513,-0.015988901257514954
5270,-0.9998391107469797,-0.015988901257514954
5271,-0.9998401109874249,-0.015989888459444046
5272,-0.9998401011154057,-0.01598990149796009
5273,-0.9998401009850204,-0.015990879386663437
5274,-0.9998400912061334,-0.01599184423685074
5275,-0.9998400815576316,-0.01599186845123768
5276,-0.9998400813154875,-0.015991870313882828
5277,-0.9998400812968611,-0.015991877764463425
5278,-1.9978573923185468,-0.015991877764463425
5279,-0.9831353202462196,-0.015991877764463425
5280,-1.0158319589868188,0.0
5281,-0.9998400812223553,-0.015992840752005577
5282,-0.99984007159248,-0.015992864966392517
5283,-0.9998400713503361,-0.015992864966392517
5284,-0.9998400713503361,-0.015992868691682816
5285,-0.9998400713130833,-0.015993496403098106
5286,-1.999840065035969,-0.01599382422864437
5287,-0.9998400617577134,-0.015993833541870117
5288,-0.9998400616645813,-0.01599385216832161
5289,-0.9998400614783167,-0.015994837507605553
5290,-0.999840051624924,-0.015994839370250702
5291,-0.9998400516062975,-0.01599484123289585
5292,-0.9998400515876711,-0.01599484123289585
5293,-0.9998400515876711,-0.015994843095541
5294,-0.9998400515690447,-0.015995806083083153
5295,-0.9998400419391691,-0.015995830297470093
5296,-0.9998400416970252,-0.015995830297470093
5297,-0.9998400416970252,-0.015995830297470093
5298,-0.9998400416970252,-0.015995832160115242
5299,-0.9998400416783988,-0.015996458008885384
5300,-1.9998400354199113,-0.015996776521205902
5301,-2.997859021574259,-0.015996776521205902
5302,-0.999840032234788,-0.015996813774108887
5303,-0.9998400318622589,-0.01599779911339283
5304,-0.9998400220088661,-0.01599780097603798
5305,-0.9998400219902397,-0.015997810289263725
5306,-0.9998400218971073,-0.015998413786292076
5307,-1.9998400158621372,-0.01599876396358013
5308,-0.9998400123603641,-0.015998786315321922
5309,-0.9998400121368467,-0.01599879562854767
5310,-0.9998400120437145,-0.016864679753780365
5311,-0.9831353202462196,-0.016864679753780365
5312,-1.0166960329562427,0.0
5313,-0.9831353202462196,-0.016864679753780365
5314,-1.0166960329562427,0.0
5315,-0.9831353202462196,-0.01697199046611786
5316,-1.0168022705614568,0.0
5317,-0.9998302800953389,-0.01697295904159546
5318,-0.999830270409584,-0.01697889156639576
5319,-0.999830211084336,-0.0169798843562603
5320,-0.9998302011564375,-0.016980860382318497
5321,-0.9998301913961769,-0.016983814537525177
5322,-0.9998301618546248,-0.016983820125460625
5323,-0.9998301617987453,-0.016985777765512466
5324,-0.9998301422223448,-0.016985798254609108
5325,-0.999830142017454,-0.016986776143312454
5326,-0.999830132238567,-0.016986781731247902
5327,-0.9998301321826875,-0.016986781731247902
5328,-0.9998301321826875,-0.016987765207886696
5329,-0.9998301223479211,-0.016987768933176994
5330,-0.9998301223106683,-0.016987774521112442
5331,-0.999830122254789,-0.01698777638375759
5332,-0.9998301222361625,-0.016988739371299744
5333,-0.999830112606287,-0.016988741233944893
5334,-0.9998301125876605,-0.016989728435873985
5335,-0.9998301027156413,-0.01698974147439003
5336,-0.9998301025852561,-0.01698974147439003
5337,-0.9998301025852561,-0.016990719363093376
5338,-0.999830092806369,-0.016991684213280678
5339,-0.9998300831578673,-0.016991708427667618
5340,-0.9998300829157234,-0.016991710290312767
5341,-0.999830082897097,-0.016991717740893364
5342,-0.999830082822591,-0.016992680728435516
5343,-0.9998300731927157,-0.016992704942822456
